youtuber_name,video_id,update,description,thumbnail
Lena's Pocket Beauty,https://www.youtube.com/watch?v=wiqNvP3A214,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=lFA0I7NhxjM,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=OCw1SEGZmxE,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=gddgxPyPKrc,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=oF8MTayQpJ0,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=fk8HKWaz3js,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=5sM-48_7510,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=nE-SJq57K1k,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=MivUYSZx_Lc,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=lfFTFg1owVk,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=BU5WjSFfJ6g,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=7qMWBjbNgas,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=khReW9x0WdE,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=TyyQlYd_57k,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=vZ9OKift-Ac,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=7hiKBSF4y6U,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=gHC3kKuhZiw,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=WXF8y1yyiFs,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=BHdqkofCXfc,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=VRV81eUQIl8,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=tKCexbTpd_4,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=w7zcMIDVKK0,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=QlP9URlGXa4,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=8LoZAE-c9d4,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=Ux2UGbdci-E,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=O9FgnBaZShM,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=hMkc7n_D9Gc,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=tDBVBOgrczY,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=K8TVcIiuR40,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=mg-WoRz5TVQ,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=aa2ZIk6ERoI,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=kYKfxV5p-Qo,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=KxRp91wlhB8,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=SkO08ldRBnk,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=0_1Y3GC8k0U,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=VfvlNtEFLCo,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=IxqBFilAxUY,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=mzezsdk8Vy0,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=yB--iIQmj2g,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=jSJORJX6Wig,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=QfIPHy6mG5c,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=Db6HtAnt7KE,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=5vN71mseGKw,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=OFJxjP7fUsw,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=Ju-wtMud0jI,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=S2X_H_JIlFw,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=bdbJmJ240Cg,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=7ZW0tGYBnjo,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=sccBa-8-H1I,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=JJncoEoWjaQ,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=VEEk2VTllh8,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=UGiYrLxTLpA,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=MKS7Ir3CkFI,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=wleTXDXobrM,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=XjvF_aZMeok,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=q2SO0-E8y-s,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=FVIBjRTN1kg,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=rgw9aYzmz1Y,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=UHcXwfItAAg,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=oOu7rSzgEZM,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=eXYSCR9YZ6c,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=TN6pZCS9TNo,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=u6JKNo564zk,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=Q_Jzls7CfUk,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=_3XIDJR3qoY,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=8YH1Dn5FC0M,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=jQCYJ4Oxujk,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=dbgoIng7gfs,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=A_g9himwmDQ,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=E_Nfyj26tmw,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=Ryfr6v0QirY,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=LWOenzH5pl4,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=ASD0mYKhB5k,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=A64gSdxWQnk,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=t1yzkoNUV_A,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=eah1OJrR0yY,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=mMII7LkRVdI,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=PkczPFt-dM4,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=noO9aiZ4I5E,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=J6OOjWPUz7s,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=XYJzN8yST8s,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=p5DC5-tSrlQ,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=Dt_sw_SqABo,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=ROPn2HUF2y4,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=am70TESDwbQ,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=noKzor-a3rc,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=-kpdpro9kXk,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=NFZb8qx4rgk,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=r83o1DIHDV0,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=R285g10fBUM,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=i6DMidjuOXg,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=cua2m5Ra-8g,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=AXpxN_kGsIA,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=jDca6k5bx_A,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=HcHq__0anmc,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=8v78xxV16yc,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=qyAtkOcEhN0,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=A11OxOecYqQ,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=7pH3FlMHZFQ,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=vVX75ng6Wjc,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=iSGeZt9nroU,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=FibC7Z3j370,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=h3ZNKPByaM8,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=AiALeddKRmI,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=OnjnUYikX2I,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=txAVB5MRUn4,0.0,0.0,0.0
Lena's Pocket Beauty,https://www.youtube.com/watch?v=kly7ppeFR0I,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=NWY7FX7IJtQ,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=UMv-ozK0Gao,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=5fHzQYmG9z8,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=WBVd4Rp8G-E,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=8pvKTrJj8eI,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=CAq_Li6yxRQ,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=psnCV4Xni9I,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=VCmiSTdm4jo,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=mlJR80eNTD4,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=rc33ImwhpOo,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=mand0zvbN-I,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=X6eyatop2ho,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=fWSvj6nbq0M,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=IFsXKrAy8gI,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=10u8gVNPhDk,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=sVE6PAc1LJs,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=46YbwlL0Obs,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=NCY_8Fh9enI,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=ysj6erIw1r4,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=kbHjZc0F2i8,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=8qv7PPJz7nM,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=t-JBm6poahE,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=Ih0xe7cGNvE,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=AzroNXjY8XQ,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=3KtuDBYv3mQ,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=ahBeqnG9DQc,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=b4TSmooVZ2E,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=GNuVFyQm908,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=IpASnzVvcPU,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=zhZNBgTnEOo,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=5KpOW7lxbFY,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=5ctqt3wNd-c,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=w05Q0yWYT_0,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=mli-9xVxpkA,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=y1W-FlHbxS8,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=lIEETJUw1zE,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=lHLYxOjaICQ,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=-KN2-UD1oJc,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=Xb8HrE5m5o8,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=J-bSWkNdOBI,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=l49Qq8LkQmE,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=4t6JUIw7Ae0,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=EdL7rFjTxUQ,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=MGQgVB276lk,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=Ot1qRbnxKws,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=siK4o8Yw4aw,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=D49IWUvTkTw,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=csnbnquXcZo,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=5wtLY3QWPUY,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=pm2r9Xy-gX4,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=-C7IdvQTSwk,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=K8KPod_DiDM,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=RiKMxKaM-Es,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=Rj8UWVxqmec,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=Ra9axMTlnZQ,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=kuanubB2cDI,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=1BBNvhaxUgM,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=MeI88hVIHCE,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=8-aSRuY-HQ4,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=w5boYoOIvr4,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=bQly2PHq2yM,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=PBlZa7Z73n8,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=WSGgyrU_NZc,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=FEZR0Jc3E24,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=j9LvxJSLhfg,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=Noi1xFxYygs,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=S83JsktjuQ8,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=a3stJCKivMg,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=1ydesxBfGTA,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=XmLpnYfFUHk,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=Typ9h69hXSs,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=UAYZ4pwy5Cw,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=5wYhIJMKtSc,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=-m_1Y3cR7CU,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=DDgwAhJvGAQ,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=mETX9SbTzP0,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=lIyD4f7I1zU,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=IW1vQso3LsA,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=EbTRP3yg1ZE,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=uEfQYZtDvKA,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=kLuDIO9j4GI,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=LZQBmTkTbFM,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=d9U6cFRJ35s,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=vjbrr9Vl9Fw,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=T2XFuUO_PAg,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=xqBwEDNM_KA,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=gHtg1xJPErM,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=UyRD05O_qNw,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=S1VlCcW-yts,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=s1hc6N5hhUI,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=wZVHi_QMIQQ,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=99T4WPyOmIw,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=KieZnGvR9ts,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=BU5WUuiFhaU,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=rfwMECkG7yk,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=OGeY0hlpuLg,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=uRCDb-6ZDKg,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=2r8F15Q-HGg,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=uz_0vYKTSE0,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=pbcLhK6na-A,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=-ikj5egFAhw,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=oq5w4ZTotoU,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=LqjYbNPsbRA,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=pvTg4_RmO7s,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=sfB5uNA3zow,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=12XZdSIeehk,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=HnjwX7ncFVs,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=auGohY1Oxnk,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=JDA0ueOvn7o,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=w3H5zQ1JOTc,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=zU2tIJTsrOQ,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=VWyvmo0nacs,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=IT22NgD4p18,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=rcliB96eEmI,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=3GJNU2tl6Vs,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=3WA33ebpk_U,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=HUWyh4YIuCI,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=OpPAYiFBQh8,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=CF43dMe-q1Y,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=voc6JAjFa1c,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=BjYkAXseBhs,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=XCeLnjBQIg4,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=uEQsp3xSgek,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=l3IlVOj1Bas,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=vcCzhHA2f4E,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=cJgrsURIis4,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=FnpVJ2KFuog,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=O95SC39FJtM,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=jAjYGzUnjl0,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=O6bmVWVwPYo,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=DXm3ohvNDuU,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=RAQYu3_LDlY,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=mBaLd52jZZM,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=hfHHP0c-n4M,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=QyCgwT42vVk,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=Jxzk65qFLO0,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=nMyRmu5-v3Q,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=RufBfJdBJuM,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=5o5yEBzHjpU,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=0SL_BCNjAy0,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=gdJjryAXRcQ,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=MRGSoOGOl_w,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=2HMstMJxULY,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=BZ9XmnVwXJw,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=8nh_1yVsodI,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=lP1ZwzisR-k,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=1snUhauwrNA,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=-KgoyWEGJpo,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=OZ5IOpyzrfY,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=8NZKm2MGrxU,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=oBg_-tAsUsA,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=6CQNqhNtbQM,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=s3pMu8e4e6U,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=LnhIcy676Ok,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=_Ep-fYyTgC8,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=mJCa8F811VM,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=q-qtmNCm0d4,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=G9pCp7nnQbk,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=YrE7IpdwEnw,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=dbMw9temo4A,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=OXW5HrY145E,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=jJAgspCWnC0,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=yLjn7Yw2-_w,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=2t8xhmsNKzk,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=UupW23w7CRE,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=I1EbXV1G9J8,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=Qcajhg2vG1E,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=WPUEQAZQ7qo,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=idksiJUXAKE,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=6XENoFE3Zkw,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=NyF9Yn0SH64,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=ArJpXuokCgg,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=DdAgmno0JC4,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=wStp5ben5hc,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=eu1xGwoIxC0,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=deJoQgUe7Os,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=IhSQzNJzxa0,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=0qEcgi8ZL2A,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=kcjGqaDRdro,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=JRCbfXu3B40,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=1J6S3vrfp8M,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=2xAw0s3rXSY,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=kMEy_5NF9lk,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=L7mEVCSYuPg,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=3cXFWwaBVCE,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=-yt-TOQimyI,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=3Y0IrOt21GI,0.0,0.0,0.0
영주,https://www.youtube.com/watch?v=wP2ho46ngws,0.0,0.0,0.0
윤새,https://www.youtube.com/watch?v=M5qJ96A8lHs,0.0,0.0,0.0
윤새,https://www.youtube.com/watch?v=Q-pWmLQRjTE,0.0,0.0,0.0
윤새,https://www.youtube.com/watch?v=x0k_tvY1U_I,0.0,0.0,0.0
윤새,https://www.youtube.com/watch?v=cqwzu5w7c0U,0.0,0.0,0.0
윤새,https://www.youtube.com/watch?v=Bpc584dlmoQ,0.0,0.0,0.0
윤새,https://www.youtube.com/watch?v=W8XNYmv1bbY,0.0,0.0,0.0
윤새,https://www.youtube.com/watch?v=HYnO32_XJ4I,0.0,0.0,0.0
윤새,https://www.youtube.com/watch?v=JkSrc9RLfwA,0.0,0.0,0.0
윤새,https://www.youtube.com/watch?v=h82r-1h3EGo,0.0,0.0,0.0
윤새,https://www.youtube.com/watch?v=r-E5Z018POw,0.0,0.0,0.0
윤새,https://www.youtube.com/watch?v=sKokZniAjaM,0.0,0.0,0.0
윤새,https://www.youtube.com/watch?v=2dGCirUpjYw,0.0,0.0,0.0
윤새,https://www.youtube.com/watch?v=ATBQ6B_-UtU,0.0,0.0,0.0
윤새,https://www.youtube.com/watch?v=MEJMEX29NGE,0.0,0.0,0.0
